id,ageInDays,ageInDaysForYear,ageInYears,amateurClubName,amateurLeague,birthDate,birthPlace,countryCode,csPlayerId,draftDate,draftMasterId,draftYear,draftedByTeamId,firstName,height,lastName,notes,overallPickNumber,pickInRound,playerId,playerName,position,removedOutright,removedOutrightWhy,roundNumber,shootsCatches,supplementalDraft,teamPickHistory,triCode,weight
16061,7045.0,105.0,19.0,North Bay,OHL,1997-03-12,"Ottawa, ON  CAN",CAN,59212.0,2016-06-25,63,2016,23,Brett,73.0,McKenzie,,194,13,8478479.0,Brett McKenzie,C,N,,7,L,N,CAR-VAN,VAN,190.0
16062,6842.0,268.0,18.0,Kimball Union Academy,US EAST,1997-10-01,"Burlington, VT  USA",USA,64715.0,2016-06-25,63,2016,13,Ben,69.0,Finkelstein,,195,14,8479577.0,Ben Finkelstein,D,N,,7,R,N,BOS-FLA,FLA,180.0
16063,6647.0,72.0,18.0,Sudbury,OHL,1998-04-14,"Omsk, Russia",RUS,66230.0,2016-06-25,63,2016,30,Dmitry,71.0,Sokolov,,196,15,8479563.0,Dmitry Sokolov,RW,N,,7,L,N,MIN,MIN,221.0
16064,7108.0,169.0,19.0,Malmo Jr.,SWEDEN,1997-01-08,"Sweden, Sweden",SWE,65303.0,2016-06-25,63,2016,17,Mattias,75.0,Elfstrom,,197,16,8479564.0,Mattias Elfstrom,LW,N,,7,L,N,DET,DET,194.0
16065,7171.0,232.0,19.0,Bowling Green,WCHA,1996-11-06,"Sharon, ON  CAN",CAN,61740.0,2016-06-25,63,2016,18,Adam,73.0,Smith,,198,17,8479603.0,Adam Smith,D,N,,7,L,N,NSH,NSH,195.0
16066,6781.0,207.0,18.0,Djurgarden Jr.,SWEDEN-JR.,1997-12-01,"Sweden, Sweden",SWE,63431.0,2016-06-25,63,2016,4,David,75.0,Bernhardt,,199,18,8479565.0,David Bernhardt,D,N,,7,L,N,PHI,PHI,203.0
16067,6679.0,104.0,18.0,Medicine Hat,WHL,1998-03-13,"Edmonton, AB  CAN",CAN,60459.0,2016-06-25,63,2016,2,David,68.0,Quenneville,,200,19,8479566.0,David Quenneville,D,N,,7,R,N,NYI,NYI,182.0
16068,6823.0,249.0,18.0,Vancouver,WHL,1997-10-20,"Burnaby, BC  CAN",CAN,58551.0,2016-06-25,63,2016,3,Ty,68.0,Ronning,,201,20,8479317.0,Ty Ronning,RW,N,,7,R,N,NYR,NYR,167.0
16069,6907.0,333.0,18.0,Owen Sound,OHL,1997-07-28,"Bowmanville, ON  CAN",CAN,66379.0,2016-06-25,63,2016,26,Jacob,73.0,Friend,,202,21,8479567.0,Jacob Friend,D,N,,7,L,N,LAK,LAK,182.0
16070,6673.0,98.0,18.0,Waterloo,USHL,1998-03-19,"Springfield, MA  USA",USA,63812.0,2016-06-25,63,2016,16,Jake,70.0,Ryczek,,203,22,8479568.0,Jake Ryczek,D,N,,7,R,N,CHI,CHI,181.0
16071,6622.0,47.0,18.0,Kelowna,WHL,1998-05-09,"St. Albert, AB  CAN",CAN,64234.0,2016-06-25,63,2016,30,Braydyn,81.0,Chizen,,204,23,8479569.0,Braydyn Chizen,D,N,,7,R,N,FLA-MIN,MIN,195.0
16072,7075.0,136.0,19.0,Victoria,WHL,1997-02-10,"Richmond, BC  CAN",CAN,57147.0,2016-06-25,63,2016,24,Tyler,71.0,Soy,,205,24,8478516.0,Tyler Soy,C,N,,7,L,N,ANA,ANA,174.0
16073,6739.0,165.0,18.0,Halifax,QMJHL,1998-01-12,"Helsinki, Finland",FIN,65147.0,2016-06-25,63,2016,14,Otto,72.0,Somppi,,206,25,8479405.0,Otto Somppi,C,N,,7,L,N,DAL-EDM-TBL,TBL,189.0
16074,6733.0,159.0,18.0,WBS Knights,NAHL,1998-01-18,"Togliatti, Russia",RUS,65765.0,2016-06-25,63,2016,15,Dmitriy,72.0,Zaitsev,,207,26,8479604.0,Dmitriy Zaitsev,D,N,,7,L,N,WSH,WSH,184.0
16075,7304.0,365.0,19.0,Waterloo,USHL,1996-06-26,"Chester, PA  USA",USA,63268.0,2016-06-25,63,2016,14,Ryan,71.0,Lohin,,208,27,8479570.0,Ryan Lohin,C,N,,7,L,N,TBL,TBL,193.0
16076,6527.0,318.0,17.0,Rodovre,DENMARK,1998-08-12,"Rodovre, Denmark",DNK,67258.0,2016-06-25,63,2016,19,Nikolaj,75.0,Krag Christensen,,209,28,8479605.0,Nikolaj Krag Christensen,C/LW,N,,7,R,N,STL,STL,201.0
16077,6553.0,344.0,17.0,Malmo Jr.,SWEDEN,1998-07-17,"Frederikshavn, Denmark",DNK,66972.0,2016-06-25,63,2016,28,Joachim,74.0,Blichfeld,,210,29,8479571.0,Joachim Blichfeld,LW/RW,N,,7,R,N,SJS,SJS,176.0
16078,6652.0,77.0,18.0,Litvinov Jr.,CZREP-JR.,1998-04-09,"Litvinov, Czech Republic",CZE,71578.0,2016-06-25,63,2016,19,Filip,73.0,Helt,,211,30,8479572.0,Filip Helt,LW,N,,7,L,N,PIT-STL,STL,176.0
17297,6745.0,170.0,18.0,Halifax,QMJHL,1999-01-04,"Brig, Switzerland",CHE,65242.0,2017-06-23,64,2017,1,Nico,73.0,Hischier,,1,1,8480002.0,Nico Hischier,C,N,,1,L,N,NJD,NJD,179.0
17298,6852.0,277.0,18.0,Brandon,WHL,1998-09-19,"Winnipeg, MB  CAN",CAN,61480.0,2017-06-23,64,2017,4,Nolan,74.0,Patrick,,2,2,8479974.0,Nolan Patrick,C,N,,1,R,N,PHI,PHI,199.0
17299,6550.0,340.0,17.0,HIFK,FINLAND,1999-07-18,"Espoo, Finland",FIN,68978.0,2017-06-23,64,2017,25,Miro,72.0,Heiskanen,,3,3,8480036.0,Miro Heiskanen,D,N,,1,L,N,DAL,DAL,172.0
17300,6811.0,236.0,18.0,Brooks,AJHL,1998-10-30,"Calgary, AB  CAN",CAN,64206.0,2017-06-23,64,2017,21,Cale,71.0,Makar,,4,4,8480069.0,Cale Makar,D,N,,1,R,N,COL,COL,187.0
17301,6798.0,223.0,18.0,Timra,SWEDEN-2,1998-11-12,"Sundsvall, Sweden",SWE,67559.0,2017-06-23,64,2017,23,Elias,73.0,Pettersson,,5,5,8480012.0,Elias Pettersson,C,N,,1,L,N,VAN,VAN,165.0
17302,6658.0,83.0,18.0,Portland,WHL,1999-04-01,"Winnipeg, MB  CAN",CAN,64280.0,2017-06-23,64,2017,54,Cody,73.0,Glass,,6,6,8479996.0,Cody Glass,C,N,,1,R,N,VGK,VGK,178.0
17303,6828.0,253.0,18.0,HV 71,SWEDEN,1998-10-13,"Smogen, Sweden",SWE,65372.0,2017-06-23,64,2017,3,Lias,71.0,Andersson,,7,7,8480072.0,Lias Andersson,C,N,,1,L,N,ARI-NYR,NYR,201.0
17304,6788.0,213.0,18.0,Eden Prarie,HIGH-MN,1998-11-22,"Eden Prairie, MN  USA",USA,64901.0,2017-06-23,64,2017,7,Casey,71.0,Mittelstadt,,8,8,8479999.0,Casey Mittelstadt,C,N,,1,L,N,BUF,BUF,199.0
17305,6642.0,67.0,18.0,Tri-City,WHL,1999-04-17,"Vancouver, BC  CAN",CAN,64268.0,2017-06-23,64,2017,17,Michael,77.0,Rasmussen,,9,9,8479992.0,Michael Rasmussen,C,N,,1,L,N,DET,DET,221.0
17306,6702.0,127.0,18.0,Mississauga,OHL,1999-02-16,"Peterborough, ON  CAN",CAN,68078.0,2017-06-23,64,2017,13,Owen,72.0,Tippett,,10,10,8480015.0,Owen Tippett,RW,N,,1,R,N,FLA,FLA,203.0
17307,6521.0,311.0,17.0,Windsor,OHL,1999-08-16,"Kingston, ON  CAN",CAN,68076.0,2017-06-23,64,2017,26,Gabriel,74.0,Vilardi,,11,11,8480014.0,Gabriel Vilardi,C,N,,1,R,N,LAK,LAK,203.0
17308,6734.0,159.0,18.0,Brno,Czech Republic,1999-01-15,"Nove Mesto na Morave, Czech Republic",CZE,69034.0,2017-06-23,64,2017,12,Martin,73.0,Necas,,12,12,8480039.0,Martin Necas,C,N,,1,R,N,CAR,CAR,178.0
17309,6527.0,317.0,17.0,Owen Sound,OHL,1999-08-10,"London, ON  CAN",CAN,68087.0,2017-06-23,64,2017,54,Nick,71.0,Suzuki,,13,13,8480018.0,Nick Suzuki,C,N,,1,R,N,WPG-VGK,VGK,183.0
17310,6767.0,192.0,18.0,Kelowna,WHL,1998-12-13,"Denver, CO  USA",USA,64103.0,2017-06-23,64,2017,14,Cal,76.0,Foote,,14,14,8479984.0,Cal Foote,D,N,,1,R,N,TBL,TBL,215.0
17311,6504.0,294.0,17.0,HV 71,SWEDEN,1999-09-02,"Eksjo, Sweden",SWE,68253.0,2017-06-23,64,2017,54,Erik,69.0,Brannstrom,,15,15,8480073.0,Erik Brannstrom,D,N,,1,L,N,NYI-VGK,VGK,179.0
17312,6835.0,260.0,18.0,Tri-City,WHL,1998-10-06,"Tampere, Finland",FIN,62924.0,2017-06-23,64,2017,20,Juuso,73.0,Valimaki,,16,16,8479976.0,Juuso Valimaki,D,N,,1,L,N,CGY,CGY,211.0
17313,6629.0,54.0,18.0,Rogle,SWEDEN,1999-04-30,"Kristianstad, Sweden",SWE,69106.0,2017-06-23,64,2017,10,Timothy,71.0,Liljegren,,17,17,8480043.0,Timothy Liljegren,D,N,,1,R,N,TOR,TOR,188.0
17314,6748.0,173.0,18.0,Jyp,FINLAND,1999-01-01,"Joensuu, Finland",FIN,65109.0,2017-06-23,64,2017,6,Urho,73.0,Vaakanainen,,18,18,8480001.0,Urho Vaakanainen,D,N,,1,L,N,BOS,BOS,188.0
17315,6624.0,49.0,18.0,USA U-18,NTDP,1999-05-05,"Oxford, MI  USA",USA,67436.0,2017-06-23,64,2017,28,Josh,72.0,Norris,,19,19,8480064.0,Josh Norris,C,N,,1,L,N,SJS,SJS,189.0
17316,6566.0,356.0,17.0,London,OHL,1999-07-02,"Aurora, ON  CAN",CAN,68098.0,2017-06-23,64,2017,19,Robert,71.0,Thomas,,20,20,8480023.0,Robert Thomas,C,N,,1,R,N,STL,STL,193.0
17317,6501.0,291.0,17.0,Zlin,Czech Republic,1999-09-05,"Kromeriz, Czech Republic",CZE,69037.0,2017-06-23,64,2017,3,Filip,74.0,Chytil,,21,21,8480078.0,Filip Chytil,C,N,,1,L,N,NYR,NYR,192.0
17318,6842.0,267.0,18.0,Spokane,WHL,1998-09-29,"Spokane, WA  USA",USA,63354.0,2017-06-23,64,2017,22,Kailer,67.0,Yamamoto,,22,22,8479977.0,Kailer Yamamoto,RW,N,,1,R,N,EDM,EDM,146.0
17319,6567.0,357.0,17.0,Charlottetown,QMJHL,1999-07-01,"Laval, QC  CAN",CAN,68734.0,2017-06-23,64,2017,53,P.O,74.0,Joseph,,23,23,8480058.0,P.O Joseph,D,N,,1,L,N,MIN-ARI,ARI,163.0
17320,6597.0,22.0,18.0,Frolunda,SWEDEN,1999-06-01,"Helsinki, Finland",FIN,65669.0,2017-06-23,64,2017,52,Kristian,75.0,Vesalainen,,24,24,8480005.0,Kristian Vesalainen,LW/RW,N,,1,L,N,CBJ-VGK-WPG,WPG,209.0
17321,6746.0,171.0,18.0,St. Cloud State,NCHC,1999-01-03,"Lakeville, MN  USA",USA,63161.0,2017-06-23,64,2017,8,Ryan,73.0,Poehling,,25,25,8480068.0,Ryan Poehling,C,N,,1,L,N,MTL,MTL,177.0
17322,6762.0,187.0,18.0,Boston University,H-EAST,1998-12-18,"Lakeville, MN  USA",USA,63373.0,2017-06-23,64,2017,25,Jake,76.0,Oettinger,,26,26,8479979.0,Jake Oettinger,G,N,,1,L,N,CHI-DAL,DAL,218.0
17323,6615.0,40.0,18.0,Sault Ste. Marie,OHL,1999-05-14,"Aurora, ON  CAN",CAN,68144.0,2017-06-23,64,2017,4,Morgan,70.0,Frost,,27,27,8480028.0,Morgan Frost,C,N,,1,L,N,WSH-STL-PHI,PHI,173.0
17324,6538.0,328.0,17.0,Waterloo,USHL,1999-07-30,"Halifax, NS  CAN",CAN,68665.0,2017-06-23,64,2017,9,Shane,73.0,Bowers,,28,28,8480032.0,Shane Bowers,C,N,,1,L,N,OTT,OTT,178.0
17325,6581.0,6.0,18.0,Portland,WHL,1999-06-17,"Oulu, Finland",FIN,68819.0,2017-06-23,64,2017,16,Henri,71.0,Jokiharju,,29,29,8480035.0,Henri Jokiharju,D,N,,1,R,N,ANA-DAL-CHI,CHI,188.0
17326,6637.0,62.0,18.0,Sioux City,USHL,1999-04-22,"Vihti, Finland",FIN,67201.0,2017-06-23,64,2017,18,Eeli,70.0,Tolvanen,,30,30,8480009.0,Eeli Tolvanen,RW,N,,1,L,N,NSH,NSH,189.0
17327,6624.0,49.0,18.0,Dynamo Moscow,RUSSIA,1999-05-05,"Penza, Russia",RUS,67448.0,2017-06-23,64,2017,19,Klim,74.0,Kostin,,31,31,8480011.0,Klim Kostin,C/LW,N,,1,L,N,PIT-STL,STL,207.0
17328,6854.0,279.0,18.0,Sault Ste. Marie,OHL,1998-09-18,"St. Catharines, ON  CAN",CAN,63903.0,2017-06-24,64,2017,21,Conor,73.0,Timmins,,32,1,8479982.0,Conor Timmins,D,N,,2,R,N,COL,COL,184.0
17329,6826.0,251.0,18.0,Kelowna,WHL,1998-10-16,"Swift Current, SK  CAN",CAN,64137.0,2017-06-24,64,2017,23,Kole,73.0,Lind,,33,2,8479986.0,Kole Lind,RW,N,,2,R,N,VAN,VAN,185.0
17330,6776.0,201.0,18.0,Mississauga,OHL,1998-12-05,"Kitchener, ON  CAN",CAN,63860.0,2017-06-24,64,2017,54,Nicolas,77.0,Hague,,34,3,8479980.0,Nicolas Hague,D,N,,2,L,N,VGK,VGK,207.0
17331,6704.0,129.0,18.0,Guelph,OHL,1999-02-15,"London, ON  CAN",CAN,68088.0,2017-06-24,64,2017,4,Isaac,78.0,Ratcliffe,,35,4,8480019.0,Isaac Ratcliffe,LW,N,,2,L,N,ARI-PHI,PHI,200.0
17332,6812.0,237.0,18.0,Brynas,SWEDEN,1998-10-30,"Falun, Sweden",SWE,65374.0,2017-06-24,64,2017,1,Jesper,71.0,Boqvist,,36,5,8480003.0,Jesper Boqvist,C,N,,2,L,N,NJD,NJD,165.0
17333,6793.0,218.0,18.0,Djurgarden,SWEDEN,1998-11-18,"Stockholm, Sweden",SWE,65380.0,2017-06-24,64,2017,7,Marcus,72.0,Davidsson,,37,6,8480004.0,Marcus Davidsson,C,N,,2,L,N,BUF,BUF,191.0
17334,6822.0,247.0,18.0,Almtuna,SWEDEN-2,1998-10-20,"Ostervala, Sweden",SWE,72203.0,2017-06-24,64,2017,17,Gustav,74.0,Lindstrom,,38,7,8480184.0,Gustav Lindstrom,D,N,,2,R,N,DET,DET,187.0
17335,6547.0,337.0,17.0,Kingston,OHL,1999-07-22,"Arcadia, CA  USA",USA,68131.0,2017-06-24,64,2017,25,Jason,74.0,Robertson,,39,8,8480027.0,Jason Robertson,LW,N,,2,L,N,DAL,DAL,196.0
17336,6741.0,166.0,18.0,Swift Current,WHL,1999-01-09,"Tampere, Finland",FIN,68988.0,2017-06-24,64,2017,13,Aleksi,70.0,Heponiemi,,40,9,8480037.0,Aleksi Heponiemi,C,N,,2,L,N,FLA,FLA,149.0
17337,6495.0,285.0,17.0,Spokane,WHL,1999-09-12,"Calgary, AB  CAN",CAN,64275.0,2017-06-24,64,2017,26,Jaret,71.0,Anderson-Dolan,,41,10,8479994.0,Jaret Anderson-Dolan,C,N,,2,L,N,LAK,LAK,191.0
17338,6870.0,295.0,18.0,Kalpa,FINLAND,1998-09-02,"Siilinjarvi, Finland",FIN,72928.0,2017-06-24,64,2017,12,Eetu,74.0,Luostarinen,,42,11,8480185.0,Eetu Luostarinen,C,N,,2,L,N,CAR,CAR,178.0
17339,6726.0,151.0,18.0,Hermantown,HIGH-MN,1999-01-24,"Saginaw, MN  USA",USA,71623.0,2017-06-24,64,2017,52,Dylan,75.0,Samberg,,43,12,8480049.0,Dylan Samberg,D,N,,2,L,N,WPG,WPG,211.0
17340,6643.0,68.0,18.0,Frolunda,SWEDEN,1999-04-17,"Harnosand, Sweden",SWE,71165.0,2017-06-24,64,2017,53,Filip,71.0,Westerlund,,44,13,8480048.0,Filip Westerlund,D,N,,2,R,N,PHI-ARI,ARI,174.0
17341,6494.0,284.0,17.0,Grenoble,FRANCE,1999-09-13,"St. Martin D'heres, France",FRA,68045.0,2017-06-24,64,2017,29,Alexandre,72.0,Texier,,45,14,8480074.0,Alexandre Texier,C,N,,2,L,N,TBL-VGK-CBJ,CBJ,187.0
17342,6829.0,254.0,18.0,Sport,FINLAND,1998-10-13,"Espoo, Finland",FIN,65180.0,2017-06-24,64,2017,2,Robin,73.0,Salo,,46,15,8480071.0,Robin Salo,D,N,,2,L,N,NYI,NYI,189.0
17343,6494.0,284.0,17.0,London,OHL,1999-09-13,"Barrie, ON  CAN",CAN,68340.0,2017-06-24,64,2017,9,Alex,73.0,Formenton,,47,16,8480029.0,Alex Formenton,LW,N,,2,L,N,CGY-OTT,OTT,166.0
17344,7266.0,326.0,19.0,SKA St. Petersburg 2,RUSSIA-JR.,1997-08-02,"Moscow, Russia",RUS,59773.0,2017-06-24,64,2017,14,Alexander,73.0,Volkov,,48,17,8480186.0,Alexander Volkov,RW,N,,2,L,N,TOR-TBL,TBL,191.0
17345,6855.0,280.0,18.0,Des Moines,USHL,1998-09-17,"Toronto, ON  CAN",CAN,64004.0,2017-06-24,64,2017,28,Mario,70.0,Ferraro,,49,18,8479983.0,Mario Ferraro,D,N,,2,L,N,BOS-NJD-SJS,SJS,185.0
17346,6742.0,167.0,18.0,Victoriaville,QMJHL,1999-01-08,"Longueuil, QC  CAN",CAN,68664.0,2017-06-24,64,2017,24,Maxime,73.0,Comtois,,50,19,8480031.0,Maxime Comtois,LW,N,,2,L,N,SJS-TOR-ANA,ANA,207.0
17347,6832.0,257.0,18.0,Rouyn-Noranda,QMJHL,1998-10-10,"Val-d'Or, QC  CAN",CAN,64422.0,2017-06-24,64,2017,5,Zachary,72.0,Lauzon,,51,20,8480187.0,Zachary Lauzon,D,N,,2,L,N,STL-PIT,PIT,187.0
17348,6852.0,277.0,18.0,Michigan,BIG10,1998-09-20,"St. Louis, MO  USA",USA,62979.0,2017-06-24,64,2017,12,Luke,74.0,Martin,,52,21,8480050.0,Luke Martin,D,N,,2,R,N,NYR-CAR,CAR,221.0
17349,6701.0,126.0,18.0,Oshawa,OHL,1999-02-18,"Windsor, ON  CAN",CAN,68093.0,2017-06-24,64,2017,6,Jack,72.0,Studnicka,,53,22,8480021.0,Jack Studnicka,C,N,,2,R,N,EDM-BOS,BOS,171.0
17350,6682.0,107.0,18.0,HPK Jr.,Finland Jr.,1999-03-09,"Espoo, Finland",FIN,69395.0,2017-06-24,64,2017,7,Ukko-Pekka,76.0,Luukkonen,,54,23,8480045.0,Ukko-Pekka Luukkonen,G,N,,2,L,N,MIN-BUF,BUF,198.0
17351,6830.0,255.0,18.0,Owen Sound,OHL,1998-10-12,"Whitby, ON  CAN",CAN,63869.0,2017-06-24,64,2017,23,Jonah,73.0,Gadjovich,,55,24,8479981.0,Jonah Gadjovich,LW,N,,2,L,N,CBJ-VAN,VAN,199.0
17352,6582.0,7.0,18.0,Moose Jaw,WHL,1999-06-17,"Roblin, MB  CAN",CAN,64265.0,2017-06-24,64,2017,8,Josh,73.0,Brook,,56,25,8479990.0,Josh Brook,D,N,,2,R,N,MTL,MTL,191.0
17353,6732.0,157.0,18.0,Spruce Grove,AJHL,1999-01-18,"St. Albert, AB  CAN",CAN,64292.0,2017-06-24,64,2017,16,Ian,71.0,Mitchell,,57,26,8480070.0,Ian Mitchell,D,N,,2,R,N,CHI,CHI,173.0
17354,6646.0,71.0,18.0,Frolunda Jr.,SWEDEN-JR.,1999-04-14,"Espoo, Finland",FIN,68989.0,2017-06-24,64,2017,8,Joni,71.0,Ikonen,,58,27,8480038.0,Joni Ikonen,C,N,,2,R,N,WSH-MTL,MTL,177.0
17355,6685.0,110.0,18.0,Kingston,OHL,1999-03-06,"Joensuu, Finland",FIN,67286.0,2017-06-24,64,2017,10,Eemeli,78.0,Rasanen,,59,28,8480010.0,Eemeli Rasanen,D,N,,2,R,N,OTT-TOR,TOR,214.0
17356,6701.0,126.0,18.0,Acadie-Bathurst,QMJHL,1999-02-18,"Chateauguay, QC  CAN",CAN,68663.0,2017-06-24,64,2017,24,Antoine,70.0,Morand,,60,29,8480030.0,Antoine Morand,C,N,,2,L,N,ANA,ANA,175.0
17357,6700.0,125.0,18.0,USA U-18,NTDP,1999-02-19,"Brooklyn Park, MN  USA",USA,64357.0,2017-06-24,64,2017,18,Grant,72.0,Mismash,,61,30,8480061.0,Grant Mismash,LW,N,,2,L,N,NSH,NSH,181.0
17358,6681.0,106.0,18.0,Regina,WHL,1999-03-10,"Raleigh, NC  USA",USA,64267.0,2017-06-24,64,2017,54,Jake,70.0,Leschyshyn,,62,31,8479991.0,Jake Leschyshyn,C,N,,2,L,N,PIT-CAR-VGK,VGK,189.0
17359,6513.0,303.0,17.0,Farjestad Jr.,SWEDEN-JR.,1999-08-25,"Karlstad, Sweden",SWE,69119.0,2017-06-24,64,2017,1,Fabian,70.0,Zetterlund,,63,1,8480188.0,Fabian Zetterlund,LW/RW,N,,3,R,N,COL-NJD,NJD,195.0
17360,6590.0,15.0,18.0,Windsor,OHL,1999-06-09,"Windsor, ON  CAN",CAN,68095.0,2017-06-24,64,2017,23,Michael,72.0,DiPietro,,64,2,8480022.0,Michael DiPietro,G,N,,3,L,N,VAN,VAN,202.0
17361,6660.0,85.0,18.0,Vaxjo Jr.,SWEDEN-JR.,1999-03-31,"Horsholm, Denmark",DNK,66878.0,2017-06-24,64,2017,54,Jonas,73.0,Rondbjerg,,65,3,8480007.0,Jonas Rondbjerg,RW,N,,3,L,N,VGK,VGK,194.0
17362,6613.0,38.0,18.0,USA U-18,NTDP,1999-05-17,"Houston, TX  USA",USA,64311.0,2017-06-24,64,2017,13,Max,74.0,Gildon,,66,4,8480059.0,Max Gildon,D,N,,3,L,N,ARI-FLA,FLA,192.0
17363,6914.0,339.0,18.0,Tri-City,WHL,1998-07-20,"Strathclair, MB  CAN",CAN,64140.0,2017-06-24,64,2017,12,Morgan,74.0,Geekie,,67,5,8479987.0,Morgan Geekie,C,N,,3,R,N,NJD-CAR,CAR,190.0
17364,6738.0,163.0,18.0,Victoria,WHL,1999-01-12,"New Westminster, BC  CAN",CAN,64279.0,2017-06-24,64,2017,8,Scott,73.0,Walford,,68,6,8480189.0,Scott Walford,D,N,,3,L,N,BUF-MTL,MTL,193.0
17365,6555.0,345.0,17.0,Hamilton,OHL,1999-07-14,"Georgetown, ON  CAN",CAN,68112.0,2017-06-24,64,2017,53,MacKenzie,74.0,Entwistle,,69,7,8480025.0,MacKenzie Entwistle,RW,N,,3,R,N,DET-SJS-ARI,ARI,171.0
17366,6899.0,324.0,18.0,Lvy St. Petersburg 2,RUSSIA-JR.,1998-08-04,"St. Petersburg, Russia",RUS,67852.0,2017-06-24,64,2017,16,Andrei,71.0,Altybarmakian,,70,8,8480190.0,Andrei Altybarmakian,RW,N,,3,L,N,DAL-CHI,CHI,183.0
17367,6795.0,220.0,18.0,Sioux Falls,USHL,1998-11-16,"Helsinki, Finland",FIN,65108.0,2017-06-24,64,2017,17,Kasper,74.0,Kotkansalo,,71,9,8480000.0,Kasper Kotkansalo,D,N,,3,L,N,FLA-DET,DET,196.0
17368,6596.0,21.0,18.0,Sault Ste. Marie,OHL,1999-06-03,"Kingston, ON  CAN",CAN,73701.0,2017-06-24,64,2017,26,Matt,74.0,Villalta,,72,10,8480191.0,Matt Villalta,G,N,,3,L,N,LAK,LAK,165.0
17369,6585.0,10.0,18.0,Brandon,WHL,1999-06-14,"Winnipeg, MB  CAN",CAN,64262.0,2017-06-24,64,2017,12,Stelio,72.0,Mattheos,,73,11,8479989.0,Stelio Mattheos,RW,N,,3,R,N,CAR,CAR,189.0
17370,7287.0,347.0,19.0,Merrimack,H-EAST,1997-07-12,"Niagara Falls, ON  CAN",CAN,59431.0,2017-06-24,64,2017,52,Johnathan,76.0,Kovacevic,,74,12,8480192.0,Johnathan Kovacevic,D,N,,3,R,N,WPG,WPG,208.0
17371,6694.0,119.0,18.0,Guelph,OHL,1999-02-25,"Waterloo, ON  CAN",CAN,68128.0,2017-06-24,64,2017,53,Nate,75.0,Schnarr,,75,13,8480026.0,Nate Schnarr,C,N,,3,R,N,PHI-ARI,ARI,180.0
17372,6521.0,311.0,17.0,Balashikha,RUSSIA-2,1999-08-17,"Moscow, Russia",RUS,70800.0,2017-06-24,64,2017,14,Alexey,72.0,Lipanov,,76,14,8480047.0,Alexey Lipanov,C,N,,3,L,N,TBL,TBL,169.0
17373,6622.0,47.0,18.0,Chicago,USHL,1999-05-08,"Newburyport, MA  USA",USA,67975.0,2017-06-24,64,2017,2,Benjamin,73.0,Mirageas,,77,15,8480055.0,Benjamin Mirageas,D,N,,3,L,N,NYI,NYI,171.0
17374,6810.0,235.0,18.0,Lethbridge,WHL,1998-11-01,"Edmonton, AB  CAN",CAN,60980.0,2017-06-24,64,2017,22,Stuart,75.0,Skinner,,78,16,8479973.0,Stuart Skinner,G,N,,3,L,N,CGY-ARI-EDM,EDM,200.0
17375,6754.0,179.0,18.0,Red Deer,WHL,1998-12-27,"Peace River, AB  CAN",CAN,64157.0,2017-06-24,64,2017,17,Lane,71.0,Zablocki,,79,17,8479988.0,Lane Zablocki,RW,N,,3,R,N,TOR-DET,DET,179.0
17376,6721.0,146.0,18.0,Dynamo St. Petersburg 2,RUSSIA-JR.,1999-01-29,"Gomel, Belarus",BLR,71471.0,2017-06-24,64,2017,4,Kirill,75.0,Ustimenko,,80,18,8480279.0,Kirill Ustimenko,G,N,,3,L,N,BOS-PHI,PHI,187.0
17377,6639.0,64.0,18.0,Proctor Academy,HIGH-NH,1999-04-21,"Framingham, MA  USA",USA,67978.0,2017-06-24,64,2017,1,Reilly,70.0,Walsh,,81,19,8480054.0,Reilly Walsh,D,N,,3,R,N,SJS-NJD,NJD,184.0
17378,6625.0,50.0,18.0,Brockville,CCHL,1999-05-05,"Ottawa, ON  CAN",CAN,68193.0,2017-06-24,64,2017,53,Cameron,74.0,Crotty,,82,20,8480075.0,Cameron Crotty,D,N,,3,R,N,STL-EDM-ARI,ARI,186.0
17379,6685.0,110.0,18.0,Peterborough,OHL,1999-03-06,"London, ON  CAN",CAN,68079.0,2017-06-24,64,2017,17,Zach,73.0,Gallant,,83,21,8480016.0,Zach Gallant,C,N,,3,L,N,NYR-DET,DET,198.0
17380,6583.0,8.0,18.0,Guelph,OHL,1999-06-16,"Volgograd, Russia",RUS,69085.0,2017-06-24,64,2017,22,Dmitri,74.0,Samorukov,,84,22,8480041.0,Dmitri Samorukov,D,N,,3,L,N,EDM,EDM,185.0
17381,6507.0,297.0,17.0,Erie,OHL,1999-08-31,"Los Angeles, CA  USA",USA,68092.0,2017-06-24,64,2017,30,Ivan,70.0,Lodnia,,85,23,8480020.0,Ivan Lodnia,RW,N,,3,R,N,MIN,MIN,176.0
17382,6664.0,89.0,18.0,Ufa 2,RUSSIA-JR.,1999-03-27,"Novokuznetsk, Russia",RUS,70814.0,2017-06-24,64,2017,29,Daniil,76.0,Tarasov,,86,24,8480193.0,Daniil Tarasov,G,N,,3,L,N,CBJ,CBJ,180.0
17383,6792.0,217.0,18.0,Kootenay,WHL,1998-11-19,"Carlyle, SK  CAN",CAN,64130.0,2017-06-24,64,2017,8,Cale,73.0,Fleury,,87,25,8479985.0,Cale Fleury,D,N,,3,R,N,MTL,MTL,199.0
